name,n_nodes,predicted_cell_type,stage1_correct,neurite_macro_f1,macro_f1,accuracy,n_apical_gt,n_basal_gt,n_axon_gt
210014_017_edited.swc,62516,pyramidal,True,1.0,1.0,1.0,1901,1027,59587
210014_024_edited.swc,56052,pyramidal,True,0.5325,0.6494,0.978,1232,915,53904
210014_027_edited.swc,15431,pyramidal,True,0.4803,0.6102,0.9126,1349,532,13549
210109_001_edited.swc,39151,pyramidal,True,1.0,1.0,1.0,0,1638,37512
210109_004_edited.swc,123646,pyramidal,True,0.5415,0.6561,0.9806,2399,1995,119251
210109_005_edited.swc,66088,pyramidal,True,0.5576,0.6682,0.9686,2077,2136,61874
210109_006_edited.swc,60745,pyramidal,True,1.0,1.0,1.0,0,3726,57018
210110_043_edited.swc,14595,pyramidal,True,1.0,1.0,1.0,1248,785,12561
210110_046_edited.swc,15602,pyramidal,True,1.0,1.0,1.0,1536,655,13410
210110_065_edited.swc,49281,pyramidal,True,1.0,1.0,1.0,1360,846,47074
210665_037_edited.swc,33992,pyramidal,True,1.0,1.0,1.0,0,1504,32487
210665_038_edited.swc,18554,pyramidal,True,1.0,1.0,1.0,1987,576,15990
210668_015_edited.swc,49748,pyramidal,True,0.5062,0.6296,0.97,1493,804,47450
210669_014_edited.swc,16320,pyramidal,True,1.0,1.0,1.0,2223,483,13613
210669_028_edited.swc,96102,pyramidal,True,1.0,1.0,1.0,2181,1829,92091
210670_005_edited.swc,26151,pyramidal,True,1.0,1.0,1.0,1749,1405,22996
210670_007_edited.swc,42217,pyramidal,True,1.0,1.0,1.0,0,1880,40336
210670_029_edited.swc,39077,pyramidal,True,0.5264,0.6448,0.9743,1004,691,37381
210670_030_edited.swc,64296,pyramidal,True,1.0,1.0,1.0,2078,1690,60527
210670_031_edited.swc,19739,pyramidal,True,1.0,1.0,1.0,0,1550,18188
210670_032_edited.swc,17523,pyramidal,True,1.0,1.0,1.0,0,1256,16266
210671_001_edited.swc,68747,pyramidal,True,0.9341,0.9506,0.9943,2493,1787,64466
210671_050_edited.swc,13955,pyramidal,True,0.5115,0.6336,0.9308,965,554,12435
210671_059_edited.swc,30447,pyramidal,True,1.0,1.0,1.0,0,1383,29063
210693_001_edited.swc,37085,pyramidal,True,1.0,1.0,1.0,0,3991,33093
210711_026_edited.swc,17814,pyramidal,True,1.0,1.0,1.0,1724,840,15249
202412_001_edited.swc,51541,pyramidal,True,0.7507,0.8338,0.9541,0,3553,47987
202412_005_edited.swc,29268,pyramidal,True,1.0,1.0,1.0,2116,1189,25961
202412_013_edited.swc,38894,pyramidal,True,1.0,1.0,1.0,1366,826,36700
202412_081_edited.swc,65431,pyramidal,True,1.0,1.0,1.0,2847,1745,60838
202418_005_edited.swc,36318,pyramidal,True,1.0,1.0,1.0,1715,1148,33454
202419_054_edited.swc,53674,pyramidal,True,1.0,1.0,1.0,1647,1148,50878
202422_002_edited.swc,44099,pyramidal,True,1.0,1.0,1.0,2410,1128,40560
202422_003_edited.swc,10483,pyramidal,True,0.576,0.682,0.876,1300,1739,7443
202426_132_edited.swc,64236,pyramidal,True,1.0,1.0,1.0,2662,1584,59989
202427_142_edited.swc,48033,pyramidal,True,1.0,1.0,1.0,2474,1687,43871
202429_007_edited.swc,28617,pyramidal,True,1.0,1.0,1.0,1465,1673,25478
202461_027_edited.swc,51205,pyramidal,True,1.0,1.0,1.0,2892,2075,46237
202503_021_edited.swc,79598,pyramidal,True,1.0,1.0,1.0,2318,1369,75910
202503_022_edited.swc,50005,pyramidal,True,1.0,1.0,1.0,2208,1296,46500
202503_023_edited.swc,41023,pyramidal,True,0.6101,0.7076,0.9762,2392,977,37653
202503_024_edited.swc,95221,pyramidal,True,1.0,1.0,1.0,2652,1688,90880
202503_025_edited.swc,44286,pyramidal,True,1.0,1.0,1.0,1704,1036,41545
202503_026_edited.swc,42746,pyramidal,True,1.0,1.0,1.0,1620,879,40246
202503_033_edited.swc,61681,pyramidal,True,1.0,1.0,1.0,2061,1135,58484
202503_036_edited.swc,51159,pyramidal,True,1.0,1.0,1.0,1762,1002,48394
202503_037_edited.swc,79979,pyramidal,True,1.0,1.0,1.0,2223,1469,76286
202503_041_edited.swc,59599,pyramidal,True,0.6281,0.721,0.9818,1087,4148,54363
202503_047_edited.swc,53239,pyramidal,True,1.0,1.0,1.0,1436,612,51190
202503_048_edited.swc,53602,pyramidal,True,1.0,1.0,1.0,1412,842,51347
202503_049_edited.swc,63399,pyramidal,True,1.0,1.0,1.0,1991,571,60836
202503_051_edited.swc,39618,pyramidal,True,0.7408,0.8272,0.9643,0,2074,37543
202506_008_edited.swc,45733,pyramidal,True,1.0,1.0,1.0,1553,777,43402
202506_039_edited.swc,66475,pyramidal,True,0.594,0.6955,0.9856,1721,960,63792
202506_073_edited.swc,67832,pyramidal,True,1.0,1.0,1.0,2067,1124,64640
202507_015_edited.swc,43132,pyramidal,True,0.9788,0.9841,0.9963,1742,1386,40003
202508_003_edited.swc,46711,pyramidal,True,0.7949,0.8633,0.9673,0,2623,44084
202508_008_edited.swc,44224,pyramidal,True,1.0,1.0,1.0,1668,335,42220
202508_009_edited.swc,19478,pyramidal,True,0.5643,0.6732,0.9478,1016,1146,17315
202508_010_edited.swc,53598,pyramidal,True,1.0,1.0,1.0,1774,952,50868
202508_011_edited.swc,40972,pyramidal,True,1.0,1.0,1.0,1813,947,38211
202508_012_edited.swc,31438,pyramidal,True,1.0,1.0,1.0,1006,445,29986
202544_004_edited.swc,7809,pyramidal,True,1.0,1.0,1.0,1665,836,5307
202544_029_edited.swc,58820,pyramidal,True,1.0,1.0,1.0,2166,1599,55054
202544_030_edited.swc,52350,pyramidal,True,1.0,1.0,1.0,2668,1230,48451
202565_007_edited.swc,43990,pyramidal,True,0.5403,0.6552,0.9519,2116,1733,40140
202565_010_edited.swc,48435,pyramidal,True,0.9593,0.9694,0.9944,3165,1795,43474
202668_018_edited.swc,19906,pyramidal,True,1.0,1.0,1.0,0,2905,17000
202674_001_edited.swc,32716,pyramidal,True,0.5377,0.6532,0.9479,1706,1351,29658
202674_003_edited.swc,17479,pyramidal,True,1.0,1.0,1.0,0,2123,15355
202674_004_edited.swc,24675,pyramidal,True,1.0,1.0,1.0,1735,1298,21641
202674_005_edited.swc,23978,pyramidal,True,1.0,1.0,1.0,1873,1407,20697
202674_006_edited.swc,38871,pyramidal,True,0.7519,0.8346,0.9621,0,2222,36648
202674_008_edited.swc,62365,pyramidal,True,1.0,1.0,1.0,3076,2044,57244
202674_013_edited.swc,58379,pyramidal,True,1.0,1.0,1.0,3145,2130,53102
202682_021_edited.swc,54063,pyramidal,True,1.0,1.0,1.0,3066,1488,49508
202682_022_edited.swc,45949,pyramidal,True,1.0,1.0,1.0,4379,2689,38879
202807_022_edited.swc,75846,pyramidal,True,1.0,1.0,1.0,2247,1240,72358
202807_023_edited.swc,78799,pyramidal,True,1.0,1.0,1.0,2432,1548,74818
202807_024_edited.swc,93447,pyramidal,True,1.0,1.0,1.0,2420,1569,89451
202807_027_edited.swc,100541,pyramidal,True,1.0,1.0,1.0,3051,2231,95258
202807_028_edited.swc,38279,pyramidal,True,1.0,1.0,1.0,0,1818,36460
202807_031_edited.swc,36334,pyramidal,True,1.0,1.0,1.0,1598,1118,33617
202809_002_edited.swc,27560,pyramidal,True,0.5154,0.6365,0.9497,1385,833,25341
202809_005_edited.swc,42184,pyramidal,True,1.0,1.0,1.0,2842,1323,38018
202809_006_edited.swc,21140,pyramidal,True,1.0,1.0,1.0,1560,624,18955
202829_047_edited.swc,16225,pyramidal,True,1.0,1.0,1.0,1997,1429,12798
202829_049_edited.swc,46877,pyramidal,True,1.0,1.0,1.0,2506,2316,42054
202829_050_edited.swc,13539,pyramidal,True,1.0,1.0,1.0,1978,1312,10248
210014_033_edited.swc,73147,pyramidal,True,1.0,1.0,1.0,1851,871,70424
210014_034_edited.swc,24360,pyramidal,True,1.0,1.0,1.0,1413,1029,21917
210014_035_edited.swc,22812,pyramidal,True,1.0,1.0,1.0,1628,1084,20099
210014_037_edited.swc,12503,pyramidal,True,0.5997,0.6998,0.907,2314,1163,9025
210014_044_edited.swc,15694,pyramidal,True,0.6013,0.7009,0.9339,2124,1037,12532
210014_055_edited.swc,39205,pyramidal,True,1.0,1.0,1.0,1771,891,36542
210109_012_edited.swc,24637,pyramidal,True,1.0,1.0,1.0,1723,1093,21819
210109_013_edited.swc,21649,pyramidal,True,1.0,1.0,1.0,1329,1274,19045
210109_014_edited.swc,27735,pyramidal,True,0.5229,0.6422,0.9431,1578,1040,25116
210109_015_edited.swc,23982,pyramidal,True,0.5921,0.6941,0.9488,2128,1227,20626
210109_016_edited.swc,25975,pyramidal,True,1.0,1.0,1.0,1522,1370,23082
210109_017_edited.swc,30355,pyramidal,True,1.0,1.0,1.0,1494,1456,27404
210110_009_edited.swc,60208,pyramidal,True,1.0,1.0,1.0,3500,1582,55125
210110_032_edited.swc,47674,pyramidal,True,1.0,1.0,1.0,1934,1420,44319
210110_049_edited.swc,77223,pyramidal,True,1.0,1.0,1.0,3458,2193,71571
210110_050_edited.swc,43516,pyramidal,True,0.5368,0.6526,0.9718,1229,963,41323
210110_051_edited.swc,26610,pyramidal,True,1.0,1.0,1.0,1500,1496,23613
210110_054_edited.swc,62732,pyramidal,True,1.0,1.0,1.0,3525,2081,57125
210111_005_edited.swc,35321,pyramidal,True,1.0,1.0,1.0,2193,1477,31650
210111_006_edited.swc,27997,pyramidal,True,0.7215,0.8143,0.9186,0,3185,24811
210111_063_edited.swc,55050,pyramidal,True,1.0,1.0,1.0,0,3114,51935
210248_008_edited.swc,24916,pyramidal,True,1.0,1.0,1.0,1937,1194,21704
210248_011_edited.swc,56096,pyramidal,True,1.0,1.0,1.0,3172,2091,50830
210248_017_edited.swc,31064,pyramidal,True,0.852,0.9013,0.9514,0,3306,27757
210248_020_edited.swc,40643,pyramidal,True,1.0,1.0,1.0,2117,1635,36884
210248_026_edited.swc,31542,pyramidal,True,1.0,1.0,1.0,2428,1600,27513
210248_052_edited.swc,27320,pyramidal,True,1.0,1.0,1.0,1455,1378,24486
210671_026_edited.swc,32120,pyramidal,True,1.0,1.0,1.0,1631,1206,29282
210671_028_edited.swc,31169,pyramidal,True,1.0,1.0,1.0,1785,1219,28161
210671_035_edited.swc,8490,pyramidal,True,1.0,1.0,1.0,1328,525,6636
210671_041_edited.swc,52525,pyramidal,True,1.0,1.0,1.0,2267,2115,48142
210671_061_edited.swc,31839,pyramidal,True,0.8295,0.8721,0.9658,2715,1544,27579
210671_062_edited.swc,65754,pyramidal,True,1.0,1.0,1.0,2128,1460,62165
210671_065_edited.swc,32827,pyramidal,True,1.0,1.0,1.0,1834,819,30143
210698_024_edited.swc,55341,pyramidal,True,1.0,1.0,1.0,0,3651,51689
210701_007_edited.swc,16553,pyramidal,True,1.0,1.0,1.0,0,915,15637
210701_008_edited.swc,9950,pyramidal,True,1.0,1.0,1.0,0,2064,7885
201983_017_edited.swc,10101,pyramidal,True,1.0,1.0,1.0,2825,1380,5893
201983_055_edited.swc,36950,pyramidal,True,1.0,1.0,1.0,3465,1888,31592
201990_003_edited.swc,42263,pyramidal,True,1.0,1.0,1.0,4046,2009,36190
201990_005_edited.swc,56750,pyramidal,True,0.7811,0.8541,0.9647,0,3284,53451
201990_006_edited.swc,66497,pyramidal,True,1.0,1.0,1.0,2102,1698,62684
201990_008_edited.swc,52785,pyramidal,True,1.0,1.0,1.0,0,2575,50193
201990_016_edited.swc,51220,pyramidal,True,1.0,1.0,1.0,1961,1271,47975
201990_017_edited.swc,60508,pyramidal,True,0.8243,0.8829,0.9782,0,2540,57956
201990_018_edited.swc,8684,pyramidal,True,0.5758,0.6818,0.8686,1140,1520,6018
201990_022_edited.swc,62240,pyramidal,True,0.7774,0.8516,0.9636,0,3673,58553
201990_026_edited.swc,36019,pyramidal,True,1.0,1.0,1.0,2254,2477,31281
201990_027_edited.swc,70301,pyramidal,True,1.0,1.0,1.0,2454,1985,65845
201990_028_edited.swc,22295,pyramidal,True,1.0,1.0,1.0,2277,455,19550
201990_029_edited.swc,74990,pyramidal,True,1.0,1.0,1.0,2482,1894,70589
201990_031_edited.swc,55514,pyramidal,True,0.7393,0.8262,0.9615,0,3116,52390
201990_033_edited.swc,53260,pyramidal,True,0.5499,0.6624,0.9733,1422,1319,50507
201990_038_edited.swc,31904,pyramidal,True,1.0,1.0,1.0,0,2934,28961
202217_012_edited.swc,22283,pyramidal,True,1.0,1.0,1.0,0,1494,20781
202217_013_edited.swc,23828,pyramidal,True,1.0,1.0,1.0,0,1288,22535
202217_014_edited.swc,31115,pyramidal,True,1.0,1.0,1.0,1609,916,28587
202217_015_edited.swc,11974,pyramidal,True,1.0,1.0,1.0,0,1710,10244
202217_016_edited.swc,26143,pyramidal,True,1.0,1.0,1.0,0,2105,24030
202217_018_edited.swc,45687,pyramidal,True,1.0,1.0,1.0,1446,1288,42952
202217_024_edited.swc,25379,pyramidal,True,1.0,1.0,1.0,1731,777,22868
202219_006_edited.swc,63317,pyramidal,True,1.0,1.0,1.0,3361,1905,58036
202219_008_edited.swc,42555,pyramidal,True,0.4994,0.6246,0.9395,2574,1278,38689
202219_015_edited.swc,2822,pyramidal,True,1.0,1.0,1.0,0,1960,857
202219_016_edited.swc,73804,pyramidal,True,1.0,1.0,1.0,0,1796,71993
202219_019_edited.swc,4599,pyramidal,True,1.0,1.0,1.0,0,1336,3259
202219_028_edited.swc,81215,pyramidal,True,1.0,1.0,1.0,0,6510,74692
202220_013_edited.swc,22259,pyramidal,True,1.0,1.0,1.0,0,1787,20430
202224_002_edited.swc,3065,pyramidal,True,0.2362,0.4908,0.3094,0,2194,869
202224_005_edited.swc,15471,pyramidal,True,0.4321,0.5741,0.6047,6115,1287,8066
202224_045_edited.swc,12942,pyramidal,True,0.8066,0.871,0.8726,0,2954,9983
202224_046_edited.swc,39338,pyramidal,True,1.0,1.0,1.0,2073,1302,35958
202224_047_edited.swc,14770,pyramidal,True,0.5101,0.6326,0.9138,1272,718,12767
202225_004_edited.swc,44311,pyramidal,True,1.0,1.0,1.0,2690,2289,39325
202225_052_edited.swc,78910,pyramidal,True,1.0,1.0,1.0,1558,1690,75660
202225_054_edited.swc,19882,pyramidal,True,0.877,0.918,0.912,0,4426,15437
202226_001_edited.swc,85510,pyramidal,True,1.0,1.0,1.0,2872,1565,81062
202226_002_edited.swc,16319,pyramidal,True,0.573,0.6797,0.9264,1201,1536,13574
202226_003_edited.swc,51124,pyramidal,True,1.0,1.0,1.0,1152,1788,48171
202226_010_edited.swc,22542,pyramidal,True,1.0,1.0,1.0,1411,1502,19622
202226_012_edited.swc,30380,pyramidal,True,1.0,1.0,1.0,0,2456,27915
202226_016_edited.swc,6144,pyramidal,True,1.0,1.0,1.0,0,4463,1670
202226_020_edited.swc,13459,pyramidal,True,1.0,1.0,1.0,0,1570,11887
202226_021_edited.swc,42591,pyramidal,True,1.0,1.0,1.0,0,2806,39780
202226_023_edited.swc,5401,pyramidal,True,1.0,1.0,1.0,0,397,5000
202228_037_edited.swc,33430,pyramidal,True,1.0,1.0,1.0,0,8067,25353
202229_005_edited.swc,29511,pyramidal,True,1.0,1.0,1.0,2215,1691,25599
202232_019_edited.swc,40703,pyramidal,True,1.0,1.0,1.0,3319,1993,35388
202232_021_edited.swc,25038,pyramidal,True,1.0,1.0,1.0,1115,530,23387
202232_064_edited.swc,9458,pyramidal,True,1.0,1.0,1.0,2741,1673,5041
202233_017_edited.swc,55771,pyramidal,True,1.0,1.0,1.0,3187,1703,50875
202234_020_edited.swc,70450,pyramidal,True,0.7295,0.8197,0.9476,0,5254,65194
202234_021_edited.swc,54758,pyramidal,True,1.0,1.0,1.0,0,3981,50775
202234_025_edited.swc,105748,pyramidal,True,0.9999,0.9999,1.0,3536,1921,100289
202234_064_edited.swc,14115,pyramidal,True,1.0,1.0,1.0,0,1290,12824
202235_010_edited.swc,71696,pyramidal,True,1.0,1.0,1.0,1943,1945,67807
202235_013_edited.swc,83968,pyramidal,True,1.0,1.0,1.0,2290,1544,80132
202235_014_edited.swc,27347,pyramidal,True,1.0,1.0,1.0,0,2880,24459
202235_063_edited.swc,36309,pyramidal,True,1.0,1.0,1.0,1141,846,34321
202237_013_edited.swc,78867,pyramidal,True,1.0,1.0,1.0,2558,1637,74671
202237_014_edited.swc,82589,pyramidal,True,1.0,1.0,1.0,2772,1757,78059
202237_018_edited.swc,67276,pyramidal,True,1.0,1.0,1.0,1930,1474,63871
202237_021_edited.swc,60025,pyramidal,True,1.0,1.0,1.0,1925,2242,55857
202237_023_edited.swc,26024,pyramidal,True,1.0,1.0,1.0,1051,1096,23876
202237_027_edited.swc,38774,pyramidal,True,1.0,1.0,1.0,2282,1263,35228
202237_028_edited.swc,29490,pyramidal,True,1.0,1.0,1.0,1182,731,27576
202237_030_edited.swc,37085,pyramidal,True,1.0,1.0,1.0,1183,341,35560
202237_037_edited.swc,50021,pyramidal,True,1.0,1.0,1.0,0,1650,48370
202237_041_edited.swc,21926,pyramidal,True,1.0,1.0,1.0,0,3246,18677
202237_042_edited.swc,37761,pyramidal,True,0.5138,0.6354,0.9734,1006,594,36160
202237_043_edited.swc,34679,pyramidal,True,0.5307,0.648,0.9763,823,597,33258
202237_110_edited.swc,40061,pyramidal,True,1.0,1.0,1.0,1504,789,37767
202237_113_edited.swc,28848,pyramidal,True,0.5304,0.6478,0.962,1096,793,26958
202237_142_edited.swc,19996,pyramidal,True,1.0,1.0,1.0,1373,1142,17480
202237_144_edited.swc,7378,pyramidal,True,1.0,1.0,1.0,2092,711,4574
202237_147_edited.swc,13551,pyramidal,True,1.0,1.0,1.0,0,1897,11653
202237_148_edited.swc,20025,pyramidal,True,1.0,1.0,1.0,0,1985,18039
202237_152_edited.swc,47145,pyramidal,True,1.0,1.0,1.0,2433,853,43858
202237_155_edited.swc,48853,pyramidal,True,1.0,1.0,1.0,1434,829,46588
202237_156_edited.swc,38072,pyramidal,True,1.0,1.0,1.0,0,1784,36286
202237_157_edited.swc,26652,pyramidal,True,1.0,1.0,1.0,1894,1154,23599
202238_006_edited.swc,29958,pyramidal,True,1.0,1.0,1.0,1431,901,27625
202238_008_edited.swc,82787,pyramidal,True,1.0,1.0,1.0,1191,1327,80268
202238_009_edited.swc,62989,pyramidal,True,1.0,1.0,1.0,1735,1407,59846
202238_010_edited.swc,40434,pyramidal,True,1.0,1.0,1.0,1489,1038,37906
202238_011_edited.swc,31386,pyramidal,True,1.0,1.0,1.0,1561,786,29038
202238_014_edited.swc,65862,pyramidal,True,1.0,1.0,1.0,1862,1279,62720
202238_019_edited.swc,41092,pyramidal,True,1.0,1.0,1.0,2207,991,37892
202238_020_edited.swc,57572,pyramidal,True,1.0,1.0,1.0,1734,762,55075
202238_021_edited.swc,52353,pyramidal,True,1.0,1.0,1.0,1960,1225,49167
202238_036_edited.swc,20839,pyramidal,True,1.0,1.0,1.0,1224,1026,18588
202238_037_edited.swc,30131,pyramidal,True,1.0,1.0,1.0,0,2168,27962
202244_015_edited.swc,1518,pyramidal,True,1.0,1.0,1.0,0,671,846
210701_012_edited.swc,23015,pyramidal,True,1.0,1.0,1.0,1509,704,20801
210701_015_edited.swc,15767,pyramidal,True,1.0,1.0,1.0,1636,690,13440
210701_016_edited.swc,17884,pyramidal,True,1.0,1.0,1.0,1708,666,15509
210709_006_edited.swc,26402,pyramidal,True,1.0,1.0,1.0,2018,1165,23218
202238_041_edited.swc,55049,pyramidal,True,1.0,1.0,1.0,2051,1464,51533
202238_097_edited.swc,35113,pyramidal,True,1.0,1.0,1.0,1349,1088,32675
202239_001_edited.swc,102203,pyramidal,True,1.0,1.0,1.0,0,3398,98799
202239_002_edited.swc,53262,pyramidal,True,1.0,1.0,1.0,0,1704,51502
202239_003_edited.swc,66236,pyramidal,True,1.0,1.0,1.0,0,4092,62129
202240_006_edited.swc,43571,pyramidal,True,1.0,1.0,1.0,0,2755,40804
202240_008_edited.swc,33251,pyramidal,True,1.0,1.0,1.0,1291,866,31066
202240_009_edited.swc,19540,pyramidal,True,1.0,1.0,1.0,979,506,18051
202240_011_edited.swc,52432,pyramidal,True,1.0,1.0,1.0,2902,1699,47824
202240_013_edited.swc,61254,pyramidal,True,1.0,1.0,1.0,3394,1690,56161
202240_024_edited.swc,17760,pyramidal,True,1.0,1.0,1.0,0,1595,16152
202241_007_edited.swc,89574,pyramidal,True,1.0,1.0,1.0,0,3482,86080
202241_013_edited.swc,20644,pyramidal,True,1.0,1.0,1.0,0,2754,17884
202241_014_edited.swc,22328,pyramidal,True,1.0,1.0,1.0,0,1819,20500
202244_001_edited.swc,16261,pyramidal,True,1.0,1.0,1.0,2067,2058,12131
202244_002_edited.swc,10527,pyramidal,True,1.0,1.0,1.0,1754,1136,7636
202244_004_edited.swc,18757,pyramidal,True,1.0,1.0,1.0,1723,1771,15260
202244_005_edited.swc,16774,pyramidal,True,1.0,1.0,1.0,1552,1446,13773
202244_006_edited.swc,26558,pyramidal,True,1.0,1.0,1.0,1956,938,23656
202244_007_edited.swc,12143,pyramidal,True,0.6588,0.7441,0.9567,744,526,10869
202244_008_edited.swc,9690,pyramidal,True,1.0,1.0,1.0,2009,1034,6643
202244_014_edited.swc,2068,pyramidal,True,1.0,1.0,1.0,0,823,1244
202244_016_edited.swc,2222,pyramidal,True,0.5,0.6667,0.6679,738,0,1483
202244_018_edited.swc,2053,pyramidal,True,0.5,0.6667,0.6649,688,0,1364
202244_019_edited.swc,2467,pyramidal,True,0.5,0.6667,0.6491,865,0,1599
202244_020_edited.swc,1941,pyramidal,True,0.5,0.6667,0.5899,796,0,1144
202246_002_edited.swc,33186,pyramidal,True,1.0,1.0,1.0,1073,1122,30975
202246_003_edited.swc,8855,pyramidal,True,1.0,1.0,1.0,0,1182,7669
202246_004_edited.swc,15012,pyramidal,True,1.0,1.0,1.0,0,2277,12708
202246_012_edited.swc,55209,pyramidal,True,1.0,1.0,1.0,0,2222,52981
202246_017_edited.swc,46720,pyramidal,True,1.0,1.0,1.0,2173,268,44277
202246_023_edited.swc,58077,pyramidal,True,1.0,1.0,1.0,0,2738,55335
202246_032_edited.swc,63313,pyramidal,True,1.0,1.0,1.0,2884,752,59675
202248_001_edited.swc,29389,pyramidal,True,1.0,1.0,1.0,1980,2330,25073
202249_016_edited.swc,34660,pyramidal,True,1.0,1.0,1.0,1204,1074,32370
202249_047_edited.swc,19943,pyramidal,True,1.0,1.0,1.0,0,1499,18441
202252_019_edited.swc,34143,pyramidal,True,1.0,1.0,1.0,0,3677,30465
202254_001_edited.swc,82557,pyramidal,True,1.0,1.0,1.0,0,3729,78797
202256_040_edited.swc,36283,pyramidal,True,0.8356,0.8767,0.9639,1802,728,33717
202256_060_edited.swc,19609,pyramidal,True,1.0,1.0,1.0,0,1503,18101
202258_019_edited.swc,53511,pyramidal,True,1.0,1.0,1.0,1819,1525,50159
202258_023_edited.swc,4482,pyramidal,True,1.0,1.0,1.0,0,2461,2014
202258_024_edited.swc,45054,pyramidal,True,0.5003,0.6252,0.9712,1293,649,43007
202258_025_edited.swc,8169,pyramidal,True,1.0,1.0,1.0,0,2214,5942
202258_026_edited.swc,81411,pyramidal,True,0.4475,0.5856,0.9609,3180,828,77393
202258_033_edited.swc,32563,pyramidal,True,1.0,1.0,1.0,0,1976,30556
202258_039_edited.swc,9388,pyramidal,True,1.0,1.0,1.0,0,2102,7285
202258_042_edited.swc,80616,pyramidal,True,1.0,1.0,1.0,3180,1891,75542
202258_043_edited.swc,46476,pyramidal,True,1.0,1.0,1.0,0,2456,44013
202258_044_edited.swc,46542,pyramidal,True,0.8738,0.9054,0.9888,2220,1213,43105
202258_045_edited.swc,93614,pyramidal,True,1.0,1.0,1.0,2988,1844,88771
202258_048_edited.swc,40801,pyramidal,True,1.0,1.0,1.0,1768,603,38423
202258_049_edited.swc,33593,pyramidal,True,0.4807,0.6105,0.9541,1540,610,31421
202259_060_edited.swc,32050,pyramidal,True,1.0,1.0,1.0,1401,827,29816
202259_063_edited.swc,85190,pyramidal,True,1.0,1.0,1.0,2056,1462,81661
202259_064_edited.swc,55128,pyramidal,True,1.0,1.0,1.0,1427,861,52827
202259_069_edited.swc,65527,pyramidal,True,0.5467,0.6601,0.9816,1207,1074,63238
202259_070_edited.swc,55269,pyramidal,True,1.0,1.0,1.0,1874,1203,52186
202259_076_edited.swc,39141,pyramidal,True,1.0,1.0,1.0,1489,608,37035
202259_077_edited.swc,82550,pyramidal,True,0.6086,0.7065,0.9889,2171,915,79447
202259_079_edited.swc,54665,pyramidal,True,1.0,1.0,1.0,2405,122,52129
202259_088_edited.swc,44409,pyramidal,True,1.0,1.0,1.0,2244,918,41228
202259_108_edited.swc,37324,pyramidal,True,1.0,1.0,1.0,0,1531,35766
202259_130_edited.swc,82953,pyramidal,True,1.0,1.0,1.0,2655,957,79326
202259_134_edited.swc,59347,pyramidal,True,1.0,1.0,1.0,1912,531,56885
202260_002_edited.swc,45091,pyramidal,True,1.0,1.0,1.0,1747,1075,42252
202260_003_edited.swc,84901,pyramidal,True,0.5746,0.681,0.978,2450,1869,80579
202261_005_edited.swc,37599,pyramidal,True,0.5861,0.6896,0.9748,947,1485,35148
202261_006_edited.swc,48601,pyramidal,True,1.0,1.0,1.0,2039,1105,45438
202261_007_edited.swc,58220,pyramidal,True,1.0,1.0,1.0,1829,990,55387
202261_008_edited.swc,64695,pyramidal,True,1.0,1.0,1.0,2010,1253,61414
202261_009_edited.swc,83139,pyramidal,True,1.0,1.0,1.0,2576,1822,78736
202261_010_edited.swc,57743,pyramidal,True,1.0,1.0,1.0,1854,1295,54586
202261_011_edited.swc,51978,pyramidal,True,1.0,1.0,1.0,1942,842,49174
202261_012_edited.swc,36860,pyramidal,True,1.0,1.0,1.0,2142,916,33794
202261_013_edited.swc,64720,pyramidal,True,1.0,1.0,1.0,1906,1054,61753
202261_016_edited.swc,38091,pyramidal,True,1.0,1.0,1.0,1868,3439,32773
202261_017_edited.swc,45215,pyramidal,True,1.0,1.0,1.0,1760,1147,42300
202261_018_edited.swc,40024,pyramidal,True,1.0,1.0,1.0,3190,842,35964
202261_019_edited.swc,37368,pyramidal,True,1.0,1.0,1.0,2977,952,33422
202261_021_edited.swc,50536,pyramidal,True,0.4345,0.5759,0.9049,3164,2684,44665
202261_023_edited.swc,38659,pyramidal,True,0.4987,0.624,0.9664,1298,639,36711
202261_024_edited.swc,41246,pyramidal,True,1.0,1.0,1.0,1884,957,38388
202261_095_edited.swc,57508,pyramidal,True,1.0,1.0,1.0,1879,1226,54388
202261_101_edited.swc,41256,pyramidal,True,1.0,1.0,1.0,0,2074,39172
202261_102_edited.swc,77364,pyramidal,True,1.0,1.0,1.0,2490,1819,73042
202261_108_edited.swc,71238,pyramidal,True,1.0,1.0,1.0,1928,694,68610
202261_111_edited.swc,68075,pyramidal,True,0.5398,0.6548,0.9781,1491,1213,65361
202264_082_edited.swc,4395,pyramidal,True,1.0,1.0,1.0,0,2078,2297
202266_009_edited.swc,37480,pyramidal,True,1.0,1.0,1.0,2235,1946,33293
202266_010_edited.swc,38294,pyramidal,True,1.0,1.0,1.0,1591,1395,35299
202266_077_edited.swc,55849,pyramidal,True,1.0,1.0,1.0,2748,1979,51112
202266_079_edited.swc,76217,pyramidal,True,1.0,1.0,1.0,2199,2048,71959
202266_131_edited.swc,70364,pyramidal,True,1.0,1.0,1.0,2488,1179,66688
202268_007_edited.swc,35736,pyramidal,True,1.0,1.0,1.0,1443,953,33325
202268_012_edited.swc,50532,pyramidal,True,0.799,0.866,0.9577,0,3721,46755
202268_101_edited.swc,22519,pyramidal,True,1.0,1.0,1.0,1853,1047,19605
202268_105_edited.swc,42634,pyramidal,True,0.3225,0.2419,0.9371,1723,957,39943
